,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,param_loss,param_penalty,param_dual
15,0.8169556140899659,0.03511257832309841,0.0011666297912597656,2.542973056466273e-05,8.0,,,"{'C': 8.0, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.845,0.845,0.805,0.805,0.805,0.775,0.8016666666666666,0.8116666666666666,0.795,0.8383333333333334,0.8126666666666666,0.021860669909426114,16,squared_hinge,l2,
16,3.488335609436035,1.6476971771024396,0.0011641025543212891,9.354228909976449e-05,16.0,,,"{'C': 16.0, 'loss': 'hinge', 'penalty': 'l2'}",0.8333333333333334,0.8483333333333334,0.81,0.8083333333333333,0.7966666666666666,0.7666666666666667,0.7933333333333333,0.8083333333333333,0.7933333333333333,0.8366666666666667,0.8094999999999999,0.02310663685322178,20,hinge,l2,
17,1.4503464221954345,0.055819484292318804,0.0011782169342041016,5.241574849282112e-05,16.0,,,"{'C': 16.0, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.8416666666666667,0.845,0.8066666666666666,0.8083333333333333,0.805,0.7733333333333333,0.7983333333333333,0.8083333333333333,0.795,0.8366666666666667,0.8118333333333332,0.021569654610122987,17,squared_hinge,l2,
18,0.08731350898742676,0.010671353595379195,0.0011729001998901367,4.388058162761954e-05,0.0625,,,"{'C': 0.0625, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.7233333333333334,0.7683333333333333,0.685,0.7283333333333334,0.7016666666666667,0.72,0.7266666666666667,0.7116666666666667,0.7383333333333333,0.7266666666666667,0.7230000000000001,0.02093375795747676,27,squared_hinge,l1,False
19,0.1663670778274536,0.029952966441452615,0.0012291908264160157,0.000119598478162459,0.125,,,"{'C': 0.125, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.7833333333333333,0.795,0.745,0.7583333333333333,0.765,0.7583333333333333,0.7716666666666666,0.765,0.7716666666666666,0.775,0.7688333333333335,0.013292646254393619,25,squared_hinge,l1,False
20,0.2668112516403198,0.02595587726122363,0.0011944532394409179,4.70201636157033e-05,0.25,,,"{'C': 0.25, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8233333333333334,0.8216666666666667,0.7883333333333333,0.7833333333333333,0.8216666666666667,0.7716666666666666,0.8116666666666666,0.7933333333333333,0.795,0.81,0.8019999999999999,0.017220788470785998,23,squared_hinge,l1,False
21,0.37997729778289796,0.03507170299353535,0.0011586427688598632,2.5134124603850685e-05,0.5,,,"{'C': 0.5, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.835,0.8383333333333334,0.8133333333333334,0.8066666666666666,0.8316666666666667,0.7933333333333333,0.8316666666666667,0.8116666666666666,0.8066666666666666,0.8533333333333334,0.8221666666666667,0.017544388149934326,11,squared_hinge,l1,False
22,0.5958637714385986,0.05962720478455844,0.0012259244918823241,0.00017147767814451516,1.0,,,"{'C': 1.0, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8416666666666667,0.8466666666666667,0.815,0.8116666666666666,0.83,0.8166666666666667,0.825,0.8266666666666667,0.8016666666666666,0.8383333333333334,0.8253333333333334,0.013576941236277552,7,squared_hinge,l1,False
23,1.095688772201538,0.08673877816617251,0.0011238813400268554,4.341712302962752e-05,2.0,,,"{'C': 2.0, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8466666666666667,0.85,0.815,0.8166666666666667,0.8133333333333334,0.8116666666666666,0.8,0.8383333333333334,0.8083333333333333,0.825,0.8225,0.016111590031195968,10,squared_hinge,l1,False
24,2.66852810382843,0.20692514160220857,0.0010570287704467773,4.119418398398513e-05,4.0,,,"{'C': 4.0, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8366666666666667,0.8433333333333334,0.7966666666666666,0.7966666666666666,0.7933333333333333,0.81,0.79,0.8166666666666667,0.7933333333333333,0.82,0.8096666666666665,0.018101565309847294,18,squared_hinge,l1,False
25,5.772688913345337,0.3060544302915864,0.0009900808334350586,2.1193802496774702e-05,8.0,,,"{'C': 8.0, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.825,0.8433333333333334,0.79,0.7933333333333333,0.795,0.7933333333333333,0.78,0.8083333333333333,0.795,0.815,0.8038333333333334,0.018136059844041826,21,squared_hinge,l1,False
26,9.171461606025696,1.181234258339017,0.0005937576293945313,0.00014228393334776382,16.0,,,"{'C': 16.0, 'dual': False, 'loss': 'squared_hinge', 'penalty': 'l1'}",0.8183333333333334,0.8383333333333334,0.79,0.7916666666666666,0.7883333333333333,0.8,0.7816666666666666,0.8116666666666666,0.79,0.815,0.8025,0.01686959790076022,22,squared_hinge,l1,False
